category_id,category_level1,category_level2,category_level3,category_idx
1000003672,ELECTROMENAGER,PETIT DEJEUNER - CAFE,CAFETIERE,2043
1000007259,ELECTROMENAGER,PETIT DEJEUNER - CAFE,CARAFE FILTRANTE,2044
1000003664,ELECTROMENAGER,PETIT DEJEUNER - CAFE,CENTRIFUGEUSE DE CUISINE,2045
1000003666,ELECTROMENAGER,PETIT DEJEUNER - CAFE,CHOCOLATIERE ELECTRIQUE,2046
1000003668,ELECTROMENAGER,PETIT DEJEUNER - CAFE,COMBINE CAFETIERE-EXPRESSO,2047
1000015660,ELECTROMENAGER,PETIT DEJEUNER - CAFE,FILTRE POUR CARAFE FILTRANTE,2048
1000003670,ELECTROMENAGER,PETIT DEJEUNER - CAFE,GRILLE-PAIN - TOASTER,2049
1000003676,ELECTROMENAGER,PETIT DEJEUNER - CAFE,MACHINE A CAFE,2050
1000003678,ELECTROMENAGER,PETIT DEJEUNER - CAFE,MOULIN A CAFE ELECTRIQUE - BROYEUR A CAFE,2051
1000004646,ELECTROMENAGER,PETIT DEJEUNER - CAFE,MOUSSEUR A LAIT - MOUSSEUR A CAFE,2052
1000003837,ELECTROMENAGER,PETIT DEJEUNER - CAFE,PACK APPAREILS DEJEUNER,2053
1000003680,ELECTROMENAGER,PETIT DEJEUNER - CAFE,PRESSE-AGRUME ELECTRIQUE,2054
1000003682,ELECTROMENAGER,PETIT DEJEUNER - CAFE,THEIERE ELECTRIQUE,2055
1000015276,ELECTROMENAGER,PETIT DEJEUNER - CAFE,TRANCHEUR A PAIN,2056
1000003713,ELECTROMENAGER,PREPARATION CULINAIRE,ACCESSOIRES PREPARATION CULINAIRE - PIECES PREPARATION CULINAIRE,2057
1000007247,ELECTROMENAGER,PREPARATION CULINAIRE,BALANCE CULINAIRE ELECTRONIQUE,2058
1000003687,ELECTROMENAGER,PREPARATION CULINAIRE,BATTEUR ELECTRIQUE - FOUET ELECTRIQUE,2059
1000003689,ELECTROMENAGER,PREPARATION CULINAIRE,BLENDER,2060
1000003691,ELECTROMENAGER,PREPARATION CULINAIRE,COUTEAU ELECTRIQUE,2061
1000003693,ELECTROMENAGER,PREPARATION CULINAIRE,EPLUCHEUR ELECTRIQUE,2062
1000003695,ELECTROMENAGER,PREPARATION CULINAIRE,FONTAINE A CHOCOLAT,2063
1000003711,ELECTROMENAGER,PREPARATION CULINAIRE,FORMEUSE A PIZZA - LAMINOIR ELECTRIQUE,2064
1000003697,ELECTROMENAGER,PREPARATION CULINAIRE,HACHOIR ELECTRIQUE,2065
1000020717,ELECTROMENAGER,PREPARATION CULINAIRE,MACHINE A BAIN-MARIE,2066
1000003699,ELECTROMENAGER,PREPARATION CULINAIRE,MACHINE A GLACONS,2067
1000003701,ELECTROMENAGER,PREPARATION CULINAIRE,MIXEUR ELECTRIQUE,2068
1000003863,ELECTROMENAGER,PREPARATION CULINAIRE,MOULIN A LEGUMES ELECTRIQUE,2069
1000003703,ELECTROMENAGER,PREPARATION CULINAIRE,OUVRE-BOITE ELECTRIQUE,2070
1000003877,ELECTROMENAGER,PREPARATION CULINAIRE,PACK APPAREILS PREPARATION CULINAIRE,2071
1000015268,ELECTROMENAGER,PREPARATION CULINAIRE,PETRIN - MELANGEUR,2072
1000013093,ELECTROMENAGER,PREPARATION CULINAIRE,RAPE ELECTRIQUE,2073
1000003705,ELECTROMENAGER,PREPARATION CULINAIRE,ROBOT MULTIFONCTIONS,2074
1000003707,ELECTROMENAGER,PREPARATION CULINAIRE,STERILISATEUR DE BOCAUX ELECTRIQUE,2075
1000003709,ELECTROMENAGER,PREPARATION CULINAIRE,TRANCHEUSE,2076
1000003728,ELECTROMENAGER,REPASSAGE - COUTURE,ACCESSOIRES REPASSAGE - COUTURE - PIECES REPASSAGE - COUTURE,2077
1000003716,ELECTROMENAGER,REPASSAGE - COUTURE,CENTRALE VAPEUR,2078
1000003843,ELECTROMENAGER,REPASSAGE - COUTURE,CENTRE DE REPASSAGE,2079
1000003718,ELECTROMENAGER,REPASSAGE - COUTURE,DEFROISSEUSE,2080
1000003720,ELECTROMENAGER,REPASSAGE - COUTURE,FER A REPASSER - FER A RESERVOIR AMOVIBLE - FER A REPASSER A RESERVOIR XL,2081
1000003724,ELECTROMENAGER,REPASSAGE - COUTURE,MACHINE A COUDRE,2082
1000003726,ELECTROMENAGER,REPASSAGE - COUTURE,SURJETEUSE,2083
1000016924,ELECTROMENAGER,SANTE - HYGIENE,BROSSE A DENTS ELECTRIQUE,2084
1000016926,ELECTROMENAGER,SANTE - HYGIENE,BROSSETTE,2085
1000016928,ELECTROMENAGER,SANTE - HYGIENE,COMBINE BROSSE A DENTS HYDROPULSEUR,2086
1000016934,ELECTROMENAGER,SANTE - HYGIENE,PEIGNE ANTI-POUX ELECTRIQUE,2087
1000016936,ELECTROMENAGER,SANTE - HYGIENE,PESE-PERSONNE - IMPEDANCEMETRE - BALANCE,2088
1000016938,ELECTROMENAGER,SANTE - HYGIENE,SECHE-MAINS ELECTRIQUE,2089
1000016940,ELECTROMENAGER,SANTE - HYGIENE,STERILISATEUR DE BROSSE A DENTS,2090
1000003584,ELECTROMENAGER,SERVICE - CONSERVATION,ACCESSOIRES SERVICE - CONSERVATION - PIECES SERVICE - CONSERVATION,2091
1000003566,ELECTROMENAGER,SERVICE - CONSERVATION,BUFFET CHAUFFANT - VITRINE CHAUFFANTE,2092
1000003568,ELECTROMENAGER,SERVICE - CONSERVATION,BUFFET REFRIGERE - VITRINE REFRIGEREE,2093
1000015282,ELECTROMENAGER,SERVICE - CONSERVATION,CELLULE DE REFROIDISSEMENT,2094
1000003570,ELECTROMENAGER,SERVICE - CONSERVATION,CHAUFFE-PLAT ELECTRIQUE - CHAUFFE-ASSIETTE,2095
1000003572,ELECTROMENAGER,SERVICE - CONSERVATION,DISTRIBUTEUR DE BOISSON CHAUDE OU FROIDE,2096
1000003839,ELECTROMENAGER,SERVICE - CONSERVATION,FONTAINE A EAU - BONBONNE EAU,2097
1000003580,ELECTROMENAGER,SERVICE - CONSERVATION,MACHINE A BIERE - TIREUSE A BIERE,2098
1000006143,ELECTROMENAGER,SERVICE - CONSERVATION,ROTISSOIRE - BROCHE ELECTRIQUE,2099
1000015284,ELECTROMENAGER,SERVICE - CONSERVATION,SALAMANDRE,2100
1000003578,ELECTROMENAGER,SERVICE - CONSERVATION,SOUDEUSE - MACHINE A METTRE SOUS VIDE,2101
1000003582,ELECTROMENAGER,SERVICE - CONSERVATION,TIROIR CHAUFFANT,2102
1000003784,ELECTROMENAGER,TRAITEMENT DE L AIR,ACCESSOIRES TRAITEMENT DE L AIR - PIECES TRAITEMENT DE L AIR,2103
1000003782,ELECTROMENAGER,TRAITEMENT DE L AIR,DESHUMIDIFICATEUR D AIR,2104
1000003841,ELECTROMENAGER,TRAITEMENT DE L AIR,HUMIDIFICATEUR,2105
1000003885,ELECTROMENAGER,TRAITEMENT DE L AIR,PACK APPAREILS TRAITEMENT DE L AIR,2106
1000003780,ELECTROMENAGER,TRAITEMENT DE L AIR,PURIFICATEUR D'AIR - IONISATEUR D'AIR,2107
1000003778,ELECTROMENAGER,TRAITEMENT DE L AIR,VENTILATEUR,2108
1000015514,ELECTROMENAGER,TRAITEMENT DE L AIR,VENTILATEUR DE PLAFOND - VENTILATEUR PLAFONNIER,2109
1000013222,ELECTRONIQUE,AUTOMATISME,AUTOMATE PROGRAMMABLE,2110
1000013224,ELECTRONIQUE,AUTOMATISME,C-CONTROL,2111
1000013228,ELECTRONIQUE,AUTOMATISME,MAINTENANCE A DISTANCE,2112
1000013230,ELECTRONIQUE,AUTOMATISME,MESURE ET REGULATION,2113
1000013232,ELECTRONIQUE,AUTOMATISME,MOTORISATION,2114
1000013234,ELECTRONIQUE,AUTOMATISME,SIGNALISATION,2115
1000013237,ELECTRONIQUE,BOITIERS ET COFFRETS,ACCESSOIRES BOITIERS,2116
1000013239,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER D'INSTALLATION MURAL,2117
1000013241,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER DE CONNECTEUR,2118
1000013243,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER MANUEL,2119
1000013249,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER PORTE-MODULE,2120
1000013245,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER POUR RAIL DIN,2121
1000013247,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER UNIVERSEL,2122
1000013251,ELECTRONIQUE,BOITIERS ET COFFRETS,PUPITRE - BOITIER DE TABLE,2123
1000013254,ELECTRONIQUE,CABLES,ACCESSOIRES POUR CABLE,2124
1000013256,ELECTRONIQUE,CABLES,CABLES COAXIAL,2125
1000013258,ELECTRONIQUE,CABLES,CABLES DE DONNEE POUR INDUSTRIE,2126
1000013260,ELECTRONIQUE,CABLES,FIBRE OPTIQUE,2127
1000013262,ELECTRONIQUE,CABLES,FILS ELECTRIQUES - TORONS - CONDUCTEURS,2128
1000013264,ELECTRONIQUE,CABLES,INSTALLATION ELECTRIQUE,2129
1000013267,ELECTRONIQUE,CAPTEURS,CAPTEUR D'HUMIDITE,2130
1000013273,ELECTRONIQUE,CAPTEURS,CAPTEUR DE DISTANCE,2131
1000013277,ELECTRONIQUE,CAPTEURS,CAPTEUR DE LUMIERE,2132
1000013279,ELECTRONIQUE,CAPTEURS,CAPTEUR DE MOUVEMENT,2133
1000013281,ELECTRONIQUE,CAPTEURS,CAPTEUR DE PROXIMITE,2134
1000013283,ELECTRONIQUE,CAPTEURS,CAPTEUR DE TEMPERATURE,2135
1000013285,ELECTRONIQUE,CAPTEURS,CAPTEUR INTERRUPTEUR DE NIVEAU,2136
1000013291,ELECTRONIQUE,CAPTEURS,DETECTEUR - ACCESSOIRES,2137
1000013293,ELECTRONIQUE,CAPTEURS,DETECTEUR DE PRESSION,2138
1000013295,ELECTRONIQUE,CAPTEURS,MODULE DE DETECTION UNIVERSEL,2139
1000013297,ELECTRONIQUE,CAPTEURS,SYSTEME DE SURVEILLANCE DE NIVEAU,2140
1000013302,ELECTRONIQUE,COMPOSANTS ACTIFS,CIRCUITS INTEGRES,2141
1000013304,ELECTRONIQUE,COMPOSANTS ACTIFS,COMPOSANTS - ACCESSOIRES,2142
1000013306,ELECTRONIQUE,COMPOSANTS ACTIFS,DIAC - TRIAC - THYRISTOR - REGULATEUR,2143
1000013308,ELECTRONIQUE,COMPOSANTS ACTIFS,DIODE,2144
1000013310,ELECTRONIQUE,COMPOSANTS ACTIFS,KIT DE DEVELOPPEMENT,2145
1000013312,ELECTRONIQUE,COMPOSANTS ACTIFS,MICRO-CONTROLEUR,2146
1000013314,ELECTRONIQUE,COMPOSANTS ACTIFS,PROGRAMMATEUR,2147
1000013318,ELECTRONIQUE,COMPOSANTS ACTIFS,REGULATEUR DE TENSION ELECTRONIQUE,2148
1000013320,ELECTRONIQUE,COMPOSANTS ACTIFS,TRANSISTOR BIPOLAIRE,2149
1000013324,ELECTRONIQUE,COMPOSANTS ACTIFS,TUBE ELECTRONIQUE,2150
1000013327,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,AFFICHEUR,2151
1000013329,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,APPAREIL DE COMMANDE LED,2152
1000013349,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,CIRCUIT IMPRIME,2153
1000013351,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,COMPOSANT ACOUSTIQUE,2154
1000013331,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,COMPOSANTS INFRAROUGE,2155
1000013353,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,FUSIBLE,2156
1000013337,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,LAMPE TEMOIN,2157
1000013339,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,LED ET ACCESSOIRES,2158
1000013341,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,LED HIGHPOWER,2159
1000013343,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,OPTOCOUPLEUR,2160
1000013355,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,RELAIS ELECTRONIQUE,2161
1000013347,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,TECHNIQUE LASER,2162
1000013362,ELECTRONIQUE,COMPOSANTS PASSIFS,BOUTON,2163
1000013364,ELECTRONIQUE,COMPOSANTS PASSIFS,CONDENSATEUR,2164
1000013366,ELECTRONIQUE,COMPOSANTS PASSIFS,RESISTANCE,2165
1000013385,ELECTRONIQUE,CONNECTIQUE,AVERTISSEUR - ARRET D'URGENCE,2166
1000013387,ELECTRONIQUE,CONNECTIQUE,BOUTON POUSSOIR,2167
1000013389,ELECTRONIQUE,CONNECTIQUE,COMMUTATEUR ROTATIF,2168
1000013373,ELECTRONIQUE,CONNECTIQUE,CONNECTEUR BASSE TENSION,2169
1000013375,ELECTRONIQUE,CONNECTIQUE,CONNECTEUR D-SUB,2170
1000013379,ELECTRONIQUE,CONNECTIQUE,CONNECTEUR INDUSTRIEL,2171
1000013377,ELECTRONIQUE,CONNECTIQUE,CONNECTEUR INDUSTRIEL RECTANGULAIRE,2172
1000013371,ELECTRONIQUE,CONNECTIQUE,CONNECTEUR POUR LABORATOIRE,2173
1000013381,ELECTRONIQUE,CONNECTIQUE,CONNECTEUR SECTEUR,2174
1000013383,ELECTRONIQUE,CONNECTIQUE,COSSES,2175
1000013391,ELECTRONIQUE,CONNECTIQUE,INTERRUPTEUR ELECTRONIQUE,2176
1000013394,ELECTRONIQUE,KIT ET MODULES,CAMERA ELECTRONIQUE,2177
1000013396,ELECTRONIQUE,KIT ET MODULES,KIT ALIMENTATION ELECTRONIQUE,2178
1000013400,ELECTRONIQUE,KIT ET MODULES,KIT AMPLIFICATEUR,2179
1000013398,ELECTRONIQUE,KIT ET MODULES,KIT BRUITAGE,2180
1000013402,ELECTRONIQUE,KIT ET MODULES,KIT CHARGEUR,2181
1000013404,ELECTRONIQUE,KIT ET MODULES,KIT COMMANDE,2182
1000013406,ELECTRONIQUE,KIT ET MODULES,KIT EFFETS LUMINEUX,2183
1000013412,ELECTRONIQUE,KIT ET MODULES,KIT POUR VOITURE,2184
1000013408,ELECTRONIQUE,KIT ET MODULES,KIT REGULATEUR,2185
1000013410,ELECTRONIQUE,KIT ET MODULES,KIT SECURITE,2186
1000013414,ELECTRONIQUE,KIT ET MODULES,MODULE DE TRANSMISSION RADIO,2187
1000013417,ELECTRONIQUE,PNEUMATIQUE - HYDRAULIQUE,ACCESSOIRES POUR PNEUMATIQUE,2188
1000013419,ELECTRONIQUE,PNEUMATIQUE - HYDRAULIQUE,CYLINDRE PNEUMATIQUE,2189
1000013421,ELECTRONIQUE,PNEUMATIQUE - HYDRAULIQUE,SOUPAPE PNEUMATIQUE,2190
1000013423,ELECTRONIQUE,PNEUMATIQUE - HYDRAULIQUE,TUYAUX HAUTE PRESSION,2191
1000013425,ELECTRONIQUE,PNEUMATIQUE - HYDRAULIQUE,VANNE TOUS FLUIDES,2192
1000000245,EPICERIE,ALIMENTATION INFANTILE,BOISSON BEBE HORS LAIT,2193
1000000239,EPICERIE,ALIMENTATION INFANTILE,CEREALES BEBE,2194
1000000243,EPICERIE,ALIMENTATION INFANTILE,DESSERT FRUITE - COMPOTE - PUREE FRUIT BEBE,2195
1000000237,EPICERIE,ALIMENTATION INFANTILE,LAIT BEBE,2196
1000017348,EPICERIE,ALIMENTATION INFANTILE,PLATS PREPARES SOIR,2197
1000017346,EPICERIE,ALIMENTATION INFANTILE,PLATS PREPARES VIANDE,2198
1000017350,EPICERIE,ALIMENTATION INFANTILE,PUREES DE LEGUMES,2199
1000000654,EPICERIE,BISCUITS - PATISSERIE EMBALLEE,BARRE DE CEREALE,2200
1000000662,EPICERIE,BISCUITS - PATISSERIE EMBALLEE,BISCUITS SECS,2201
1000000664,EPICERIE,BISCUITS - PATISSERIE EMBALLEE,GATEAU PATISSIER,2202
1000017358,EPICERIE,CHARCUTERIE,AUTRE CHARCUTERIE SECHE,2203
1000000721,EPICERIE,CHARCUTERIE,CHORIZO,2204
1000000715,EPICERIE,CHARCUTERIE,JAMBON SEC,2205
1000000717,EPICERIE,CHARCUTERIE,SAUCISSON SEC,2206
1000001141,EPICERIE,COFFRET GASTRONOMIQUE,COFFRET CADEAU EPICERIE - BOISSON ALCOOLISEE,2207
1000001143,EPICERIE,COFFRET GASTRONOMIQUE,COFFRET CADEAU EPICERIE - BOISSON NON ALCOOLISEE,2208
1000000874,EPICERIE,COFFRET GASTRONOMIQUE,COFFRET CADEAU EPICERIE - EPICERIE,2209
1000000695,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,BOUILLON - GELEE - FOND,2210
1000000681,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,EPICE - HERBE AROMATIQUE,2211
1000000671,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,HUILE,2212
1000000683,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,KETCHUP - ASSIMILE KETCHUP,2213
1000017366,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,MAYONNAISE,2214
1000000673,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,MOUTARDE,2215
1000017374,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,PESTO,2216
1000017364,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,POIVRE,2217
1000017360,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,SACHET CUISSON AVEC MELANGE D'EPICES,2218
1000000685,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,SAUCE BARBECUE - SAUCE BURGER - SAUCE BEARNAISE - AUTRES SAUCES FROIDES ,2219
1000000687,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,SAUCE CHAUDE,2220
1000000677,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,SEL,2221
1000017362,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,VINAIGRE,2222
1000000679,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,VINAIGRETTE - SAUCE SALADE - SAUCE CRUDITES,2223
1000017334,EPICERIE,CONFISERIE,CARAMELS - PASTILLES,2224
1000017324,EPICERIE,CONFISERIE,CHEWING-GUM - BOULE DE GOMME - PATE A MACHER,2225
1000000253,EPICERIE,CONFISERIE,CHOCOLAT EN TABLETTE,2226
1000000251,EPICERIE,CONFISERIE,CONFISERIE DE CHOCOLAT - BARRE CHOCOLATEE,2227
1000000249,EPICERIE,CONFISERIE,CONFISERIE DE SUCRE - BONBON,2228
1000017326,EPICERIE,CONFISERIE,DRAGEES,2229
1000017332,EPICERIE,CONFISERIE,GUIMAUVE,2230
1000017328,EPICERIE,CONFISERIE,NOUGAT - CALISSON,2231
1000017330,EPICERIE,CONFISERIE,PATE DE FRUITS,2232
1000017344,EPICERIE,CONFISERIE,PRALINES,2233
1000017336,EPICERIE,CONFISERIE,REGLISSE,2234
1000000893,EPICERIE,CONSERVE DE LEGUME,ARTICHAUTS,2235
1000015180,EPICERIE,CONSERVE DE LEGUME,AUTRES LEGUMES EN CONSERVE,2236
1000017322,EPICERIE,CONSERVE DE LEGUME,CAVIAR DE LEGUME,2237
1000000876,EPICERIE,CONSERVE DE LEGUME,CHAMPIGNON,2238
1000000863,EPICERIE,CONSERVE DE LEGUME,HARICOT-FLAGEOLET,2239
1000000864,EPICERIE,CONSERVE DE LEGUME,PETIT POIS-CAROTTE,2240
1000000896,EPICERIE,CONSERVE DE LEGUME,POIVRON EN CONSERVE,2241
1000000884,EPICERIE,CONSERVE DE LEGUME,TAPENADE,2242
1000000869,EPICERIE,CONSERVE DE LEGUME,TOMATE,2243
1000000856,EPICERIE,CONSERVE DE POISSON,PRODUIT DE SARDINE,2244
1000000857,EPICERIE,CONSERVE DE POISSON,PRODUIT DE THON,2245
1000000878,EPICERIE,CONSERVE DE POISSON,PRODUIT MOULE - POULPE - CRUSTACE - MORUE - LAMPROIE - CALMARS - HARENG,2246
1000000851,EPICERIE,CONSERVE DE VIANDE,FOIE GRAS,2247
1000000849,EPICERIE,CONSERVE DE VIANDE,PATE EN CONSERVE - TERRINE EN CONSERVE - RILLETTE EN CONSERVE,2248
1000000630,EPICERIE,DESSERTS - AIDE PATISSERIE,AROME,2249
1000004692,EPICERIE,DESSERTS - AIDE PATISSERIE,COLORANT ALIMENTAIRE,2250
1000000612,EPICERIE,DESSERTS - AIDE PATISSERIE,COMPOTE,2251
1000000618,EPICERIE,DESSERTS - AIDE PATISSERIE,CREME DESSERT - RIZ AU LAIT,2252
1000000638,EPICERIE,DESSERTS - AIDE PATISSERIE,DECORATION PATISSERIE - NAPPAGE PATISSERIE,2253
1000000647,EPICERIE,DESSERTS - AIDE PATISSERIE,FARINE - FECULE,2254
1000000614,EPICERIE,DESSERTS - AIDE PATISSERIE,FRUITS AU SIROP,2255
1000000846,EPICERIE,DESSERTS - AIDE PATISSERIE,FRUITS CONFITS,2256
1000000616,EPICERIE,DESSERTS - AIDE PATISSERIE,FRUITS SECS,2257
1000000968,EPICERIE,DESSERTS - AIDE PATISSERIE,GELIFIANT - GELATINE,2258
1000000624,EPICERIE,DESSERTS - AIDE PATISSERIE,LEVURE,2259
1000015184,EPICERIE,DESSERTS - AIDE PATISSERIE,PATE A SUCRE,2260
1000000636,EPICERIE,DESSERTS - AIDE PATISSERIE,PATE AMANDE,2261
1000000622,EPICERIE,DESSERTS - AIDE PATISSERIE,PREPARATION TOUTE PRETE POUR DESSERT,2262
1000000643,EPICERIE,DESSERTS - AIDE PATISSERIE,SUCRE - SUBSTITUT DE SUCRE,2263
1000003921,EPICERIE,DIETETIQUE MINCEUR,DESSERT SPECIFIQUE PERTE DE POIDS,2264
1000003919,EPICERIE,DIETETIQUE MINCEUR,GOUTER MINCEUR - COLLATION MINCEUR - GATEAU MINCEUR,2265
1000003917,EPICERIE,DIETETIQUE MINCEUR,SUBSTITUT DE REPAS,2266
1000015635,EPICERIE,INSECTE COMESTIBLE,INSECTE APERITIF,2267
1000017316,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,BLE,2268
1000000710,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,CEREALES - MELANGES,2269
1000017312,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,GALETTES RIZ - MAIS - BLE,2270
1000000702,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,LEGUMES SECS - LEGUMINEUSES - HARICOT - FEVE - POIS - LENTILLES,2271
1000000700,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,PATES ALIMENTAIRES,2272
1000006149,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,PUREE,2273
1000000704,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,RIZ,2274
1000000595,EPICERIE,PETIT DEJEUNER,BISCOTTE - ASSIMILE,2275
1000000587,EPICERIE,PETIT DEJEUNER,CACAO - CHOCOLAT,2276
1000000591,EPICERIE,PETIT DEJEUNER,CAFE - CHICOREE,2277
1000000593,EPICERIE,PETIT DEJEUNER,CEREALES PETIT DEJEUNER,2278
1000001637,EPICERIE,PETIT DEJEUNER,EPAISSISSANT BOISSON,2279
1000006555,EPICERIE,PETIT DEJEUNER,INFUSION,2280
1000000589,EPICERIE,PETIT DEJEUNER,THE,2281
1000000732,EPICERIE,PLATS PREPARES,PLAT A BASE DE POISSON,2282
1000000724,EPICERIE,PLATS PREPARES,PLAT A BASE DE VIANDE,2283
1000000730,EPICERIE,PLATS PREPARES,PLAT DE LEGUMES - FECULENTS,2284
1000000726,EPICERIE,PLATS PREPARES,SOUPE,2285
1000000737,EPICERIE,PRODUITS SALES APERITIF,BISCUITS APERITIF,2286
1000000739,EPICERIE,PRODUITS SALES APERITIF,CHIPS,2287
1000000741,EPICERIE,PRODUITS SALES APERITIF,GRAINES - ARACHIDES,2288
1000017308,EPICERIE,PRODUITS SALES APERITIF,MIX FRUITS - GRAINES,2289
1000000743,EPICERIE,PRODUITS SALES APERITIF,OLIVE,2290
1000000601,EPICERIE,TARTINAGE SUCRE,CONFITURE - GELEE - MARMELADE,2291
1000000605,EPICERIE,TARTINAGE SUCRE,MIEL,2292
1000000607,EPICERIE,TARTINAGE SUCRE,PATE A TARTINER,2293
1000016018,FUNERAIRE,INHUMATION - ORNEMENT,PLAQUE FUNERAIRE,2294
1000016581,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,APRES-SHAMPOING - DEMELANT,2295
1000016591,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BALAI DE COU,2296
1000003956,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BANDEAU - SERRE-TETE - HEADBAND,2297
1000016593,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BLOUSE DE SALON,2298
1000016595,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BONNET A MECHE,2299
1000015647,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BONNET DE DOUCHE,2300
1000003963,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BROSSE MANUELLE - PEIGNE,2301
1000003968,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,CAPE DE COUPE DES CHEVEUX,2302
1000004021,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,CIRE - PATE - GELEE COIFFANTE - GEL FIXATEUR - LAIT COIFFANT,2303
1000004032,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,CISEAUX DE COIFFURE -  EFFILEUR,2304
1000004030,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,COFFRET PRODUITS CAPILLAIRES,2305
1000016601,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,COLLE POUR EXTENSIONS - ADHESIF POUR EXTENSIONS - BATON DE KERATINE POUR EXTENSIONS,2306
1000003974,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,COLORATION - DECOLORATION - ACCESSOIRE DE POSE,2307
1000016617,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,DOUCHETTE POUR COIFFURE A DOMICILE,2308
1000016583,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,LAQUE FIXATRICE - SPRAY FIXATEUR,2309
1000016605,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,LAVE TETE GONFLABLE,2310
1000003979,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,LOTION CAPILLAIRE - HUILE CAPILLAIRE,2311
1000016607,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,MASCARA CHEVEUX - CRAIES A CHEVEUX - PAILLETTES A CHEVEUX,2312
1000016585,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,MASQUE CAPILLAIRE - SOIN CAPILLAIRE,2313
1000016603,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,MATERIEL DE FIXATION D'EXTENSIONS - COLLECTEUR - PINCE - PEIGNETTE - CROCHET,2314
1000016609,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,MECHE POUR EXTENSIONS,2315
1000016587,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,MOUSSE COIFFANTE - SERUM COIFFANT,2316
1000016611,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,PALETTE A DENTS POUR MECHE - PALETTE POUR BALAYAGE,2317
1000016613,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,PASSE A MECHE - CROCHET A MECHE,2318
